occurrence_date,municipality,fsa,latitude,longitude
2025-06-26 04:01:00,Markham,L6B,43.86187,-79.224016
2024-12-27 21:37:00,Whitchurch-Stouffville,L4A,43.97091,-79.220034
2025-03-13 22:00:00,Markham,L6B,43.882125,-79.222433
2024-10-25 23:30:00,Markham,L6B,43.865198,-79.222419
2025-02-03 05:00:00,Markham,L6B,43.867964,-79.22172
2024-08-16 21:30:00,Markham,L6B,43.863809,-79.221589
2024-10-25 23:00:00,Markham,L6B,43.85988,-79.2213
2025-02-11 00:35:00,Markham,L6B,43.869215,-79.220298
2024-07-28 03:17:00,Markham,L6B,43.894577,-79.215464
2025-01-21 05:16:00,Georgina,L0C,44.255132,-79.202029
2024-09-05 03:48:00,Georgina,N/A,44.352411,-79.195704
2025-07-24 04:00:00,Georgina,N/A,44.337233,-79.188851
2025-01-17 02:00:00,Georgina,L0C,44.268787,-79.188891
2024-09-12 00:55:00,Markham,L6B,43.848523,-79.199259
